# META,public,LGE Pressure Sensor Non-wakeup,LGE,string_type=android.sensor.pressure,min_delay_us=40000,max_delay_us=1000000,resolution_hpa=0.0016
# META,unfiltered,LGE Unfiltered Pressure  Non-wakeup,Goertek,string_type=lge.sensor.lg_unfiltered_pressure,min_delay_us=31250,max_delay_us=1000000,resolution_hpa=0.01
source,timestamp_ns,pressure_hpa
public,668522853852358,981.78045654
unfiltered,668522871360326,981.78149414
unfiltered,668522902617045,981.78015137
public,668522893852358,981.78045654
unfiltered,668522933861108,981.77783203
public,668522933852358,981.78033447
unfiltered,668522965111368,981.77618408
unfiltered,668522996361056,981.77642822
public,668522973852358,981.78033447
unfiltered,668523027610847,981.77770996
public,668523013852358,981.78033447
public,668523053852358,981.78027344
unfiltered,668523058860899,981.77856445
unfiltered,668523090111681,981.77960205
unfiltered,668523121361368,981.78063965
public,668523093852358,981.78027344
unfiltered,668523152611628,981.78021240
public,668523133852358,981.78027344
unfiltered,668523183861108,981.77966309
public,668523173852358,981.78009033
unfiltered,668523215117097,981.78039551
public,668523213852358,981.78009033
unfiltered,668523246369701,981.78118896
unfiltered,668523277617358,981.78100586
public,668523253852358,981.78009033
unfiltered,668523308867931,981.78063965
public,668523293852358,981.78009033
unfiltered,668523340080639,981.78070068
public,668523333852358,981.78009033
unfiltered,668523371366628,981.78033447
unfiltered,668523402624649,981.77856445
public,668523373852358,981.78021240
public,668523413852358,981.78021240
unfiltered,668523433871264,981.77740479
unfiltered,668523465122826,981.77850342
public,668523453852358,981.78021240
unfiltered,668523496367618,981.77819824
public,668523493852358,981.78009033
unfiltered,668523527619962,981.77612305
unfiltered,668523558867358,981.77587891
public,668523533852358,981.78009033
unfiltered,668523590133243,981.77752686
public,668523573852358,981.77996826
unfiltered,668523621367358,981.77856445
public,668523613852358,981.77996826
unfiltered,668523652623347,981.77911377
unfiltered,668523683866837,981.77966309
public,668523653852358,981.77996826
public,668523693852358,981.77984619
unfiltered,668523715110847,981.78009033
unfiltered,668523746361108,981.77990723
public,668523733852358,981.77984619
public,668523773852358,981.77978516
unfiltered,668523777612410,981.77929688
unfiltered,668523808861108,981.77758789
unfiltered,668523840111889,981.77716064
public,668523813852358,981.77972412
public,668523853852358,981.77972412
unfiltered,668523871361889,981.77783203
unfiltered,668523902611889,981.77661133
public,668523893852358,981.77972412
unfiltered,668523933862670,981.77539063
public,668523933852358,981.77972412
unfiltered,668523965110587,981.77563477
unfiltered,668523996361628,981.77661133
public,668523973852358,981.77972412
unfiltered,668524027609024,981.77758789
public,668524013852358,981.77966309
public,668524053852358,981.77947998
unfiltered,668524058831264,981.77673340
unfiltered,668524090112201,981.77575684
unfiltered,668524121367097,981.77612305
public,668524093852358,981.77947998
public,668524133852358,981.77947998
unfiltered,668524152611628,981.77514648
unfiltered,668524183865274,981.77404785
public,668524173852358,981.77947998
unfiltered,668524215111108,981.77404785
public,668524213852358,981.77947998
unfiltered,668524246362931,981.77539063
unfiltered,668524277611108,981.77612305
public,668524253852358,981.77947998
unfiltered,668524308863243,981.77593994
public,668524293852358,981.77947998
unfiltered,668524340119181,981.77618408
public,668524333852358,981.77947998
unfiltered,668524371361628,981.77685547
unfiltered,668524402614806,981.77770996
public,668524373852358,981.77947998
unfiltered,668524433861108,981.77819824
public,668524413852358,981.77947998
unfiltered,668524465111108,981.77893066
public,668524453852358,981.77947998
unfiltered,668524496363451,981.77935791
public,668524493852358,981.77947998
unfiltered,668524527611368,981.77978516
public,668524533852358,981.77966309
unfiltered,668524558860587,981.77911377
public,668524573852358,981.77966309
unfiltered,668524590129858,981.77844238
unfiltered,668524621366316,981.77954102
public,668524613852358,981.77966309
unfiltered,668524652611420,981.78039551
unfiltered,668524683862410,981.77929688
public,668524653852358,981.77966309
unfiltered,668524715111628,981.77807617
public,668524693852358,981.77966309
public,668524733852358,981.77966309
unfiltered,668524746360639,981.77825928
unfiltered,668524777614285,981.77868652
public,668524773852358,981.77966309
unfiltered,668524808860899,981.77929688
unfiltered,668524840080847,981.77978516
public,668524813852358,981.77966309
public,668524853852358,981.77966309
unfiltered,668524871360378,981.78009033
unfiltered,668524902621264,981.78063965
public,668524893852358,981.77966309
public,668524933852358,981.77966309
unfiltered,668524933860066,981.78125000
unfiltered,668524965121472,981.78076172
unfiltered,668524996367097,981.78051758
public,668524973852358,981.77966309
unfiltered,668525027618972,981.78106689
public,668525013852358,981.77966309
unfiltered,668525058866576,981.78063965
public,668525053852358,981.77966309
unfiltered,668525090116889,981.78039551
unfiltered,668525121369493,981.78100586
public,668525093852358,981.77966309
unfiltered,668525152617358,981.77978516
public,668525133852358,981.77966309
unfiltered,668525183867410,981.77874756
public,668525173852358,981.77947998
unfiltered,668525215117149,981.77850342
public,668525213852358,981.77935791
unfiltered,668525246368920,981.77844238
unfiltered,668525277616837,981.77899170
public,668525253852358,981.77935791
unfiltered,668525308867410,981.77947998
public,668525293852358,981.77929688
unfiltered,668525340129910,981.77935791
public,668525333852358,981.77929688
unfiltered,668525371360847,981.77923584
unfiltered,668525402613243,981.78033447
public,668525373852358,981.77929688
unfiltered,668525433861160,981.78149414
public,668525413852358,981.77929688
public,668525453852358,981.77929688
unfiltered,668525465118712,981.78204346
unfiltered,668525496360899,981.78228760
public,668525493852358,981.77929688
unfiltered,668525527611681,981.78259277
unfiltered,668525558831160,981.78283691
public,668525533852358,981.77929688
unfiltered,668525590126472,981.78259277
public,668525573852358,981.77929688
public,668525613852358,981.77929688
unfiltered,668525621365795,981.78131104
unfiltered,668525652611316,981.78015137
unfiltered,668525683864545,981.78021240
public,668525653852358,981.77929688
unfiltered,668525715111108,981.78100586
public,668525693852358,981.77929688
public,668525733852358,981.77929688
unfiltered,668525746362410,981.78009033
unfiltered,668525777612149,981.77911377
public,668525773852358,981.77929688
unfiltered,668525808863503,981.77838135
unfiltered,668525840111420,981.77709961
public,668525813852358,981.77923584
public,668525853852358,981.77923584
unfiltered,668525871361368,981.77807617
unfiltered,668525902611368,981.77905273
public,668525893852358,981.77911377
unfiltered,668525933861316,981.77966309
public,668525933852358,981.77923584
unfiltered,668525965111420,981.77978516
unfiltered,668525996360639,981.77893066
public,668525973852358,981.77923584
public,668526013852358,981.77923584
unfiltered,668526027611368,981.77740479
unfiltered,668526058861108,981.77661133
public,668526053852358,981.77923584
unfiltered,668526090110587,981.77630615
unfiltered,668526121360899,981.77520752
public,668526093852358,981.77923584
unfiltered,668526152611108,981.77532959
public,668526133852358,981.77911377
unfiltered,668526183861420,981.77673340
public,668526173852358,981.77905273
unfiltered,668526215111368,981.77642822
public,668526213852358,981.77893066
unfiltered,668526246362410,981.77618408
unfiltered,668526277611108,981.77679443
public,668526253852358,981.77880859
unfiltered,668526308861628,981.77709961
public,668526293852358,981.77880859
unfiltered,668526340081576,981.77734375
public,668526333852358,981.77868652
unfiltered,668526371360587,981.77764893
public,668526373852358,981.77862549
unfiltered,668526402615795,981.77807617
public,668526413852358,981.77862549
unfiltered,668526433860639,981.77734375
unfiltered,668526465115274,981.77734375
public,668526453852358,981.77862549
unfiltered,668526496362462,981.77697754
public,668526493852358,981.77862549
unfiltered,668526527615274,981.77612305
unfiltered,668526558861160,981.77508545
public,668526533852358,981.77862549
unfiltered,668526590130431,981.77404785
public,668526573852358,981.77862549
unfiltered,668526621368139,981.77490234
public,668526613852358,981.77862549
unfiltered,668526652617670,981.77612305
public,668526653852358,981.77856445
unfiltered,668526683867097,981.77679443
unfiltered,668526715117618,981.77703857
public,668526693852358,981.77850342
unfiltered,668526746367410,981.77728271
public,668526733852358,981.77819824
public,668526773852358,981.77819824
unfiltered,668526777617410,981.77844238
unfiltered,668526808867097,981.77960205
unfiltered,668526840123347,981.78009033
public,668526813852358,981.77832031
public,668526853852358,981.77850342
unfiltered,668526871367410,981.78045654
unfiltered,668526902617097,981.78076172
public,668526893852358,981.77856445
public,668526933852358,981.77862549
unfiltered,668526933866837,981.78076172
unfiltered,668526965116628,981.77966309
unfiltered,668526996366889,981.77911377
public,668526973852358,981.77868652
unfiltered,668527027612670,981.77947998
public,668527013852358,981.77880859
unfiltered,668527058893920,981.77935791
public,668527053852358,981.77880859
unfiltered,668527090111941,981.77960205
unfiltered,668527121365587,981.77960205
public,668527093852358,981.77893066
public,668527133852358,981.77905273
unfiltered,668527152611368,981.77954102
unfiltered,668527183866316,981.77874756
public,668527173852358,981.77905273
unfiltered,668527215110639,981.77789307
public,668527213852358,981.77905273
unfiltered,668527246365274,981.77770996
unfiltered,668527277610899,981.77716064
public,668527253852358,981.77905273
unfiltered,668527308865587,981.77789307
public,668527293852358,981.77905273
unfiltered,668527340110639,981.77984619
public,668527333852358,981.77923584
unfiltered,668527371360587,981.77935791
unfiltered,668527402610847,981.77850342
public,668527373852358,981.77923584
unfiltered,668527433861628,981.77960205
public,668527413852358,981.77923584
unfiltered,668527465111420,981.78021240
public,668527453852358,981.77929688
unfiltered,668527496361368,981.77844238
public,668527493852358,981.77923584
unfiltered,668527527611160,981.77673340
unfiltered,668527558860899,981.77673340
public,668527533852358,981.77923584
unfiltered,668527590124181,981.77709961
public,668527573852358,981.77923584
unfiltered,668527621361628,981.77593994
public,668527613852358,981.77905273
unfiltered,668527652611420,981.77392578
unfiltered,668527683863243,981.77447510
public,668527653852358,981.77899170
public,668527693852358,981.77899170
unfiltered,668527715111681,981.77612305
unfiltered,668527746361368,981.77716064
public,668527733852358,981.77899170
unfiltered,668527777614285,981.77703857
public,668527773852358,981.77899170
unfiltered,668527808861108,981.77612305
public,668527813852358,981.77886963
unfiltered,668527840080639,981.77557373
unfiltered,668527871361160,981.77600098
public,668527853852358,981.77880859
public,668527893852358,981.77856445
unfiltered,668527902615535,981.77655029
unfiltered,668527933860066,981.77703857
public,668527933852358,981.77856445
unfiltered,668527965115274,981.77716064
public,668527973852358,981.77850342
unfiltered,668527996361108,981.77795410
public,668528013852358,981.77832031
unfiltered,668528027612722,981.77838135
unfiltered,668528058861108,981.77734375
public,668528053852358,981.77819824
unfiltered,668528090110899,981.77600098
unfiltered,668528121367358,981.77545166
public,668528093852358,981.77819824
unfiltered,668528152610639,981.77655029
public,668528133852358,981.77807617
public,668528173852358,981.77795410
unfiltered,668528183868139,981.77813721
unfiltered,668528215121316,981.77813721
public,668528213852358,981.77795410
unfiltered,668528246367358,981.77783203
public,668528253852358,981.77783203
unfiltered,668528277617878,981.77728271
unfiltered,668528308867670,981.77630615
public,668528293852358,981.77770996
unfiltered,668528340117149,981.77624512
public,668528333852358,981.77770996
unfiltered,668528371369233,981.77557373
public,668528373852358,981.77764893
unfiltered,668528402616837,981.77624512
public,668528413852358,981.77758789
unfiltered,668528433866889,981.77697754
unfiltered,668528465120743,981.77655029
public,668528453852358,981.77752686
unfiltered,668528496367618,981.77514648
public,668528493852358,981.77752686
unfiltered,668528527617358,981.77490234
unfiltered,668528558866837,981.77642822
public,668528533852358,981.77752686
unfiltered,668528590132983,981.77703857
